Date,Gare de départ,Gare d'arrivée,Durée moyenne du trajet,Nombre de circulations prévues,Nombre de trains annulés,Nombre de trains en retard au départ,Retard moyen des trains en retard au départ,Retard moyen de tous les trains au départ,Nombre de trains en retard à l'arrivée,Retard moyen des trains en retard à l'arrivée,Retard moyen de tous les trains à l'arrivée,Nombre trains en retard > 15min,Retard moyen trains en retard > 15 (si liaison concurrencée par vol),Nombre trains en retard > 30min,Nombre trains en retard > 60min,Prct retard pour causes externes,Prct retard pour cause infrastructure,Prct retard pour cause gestion trafic,Prct retard pour cause matériel roulant,Prct retard pour cause gestion en gare et réutilisation de matériel,"Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)",Is_Service_National,Is_Service_International,Year,month
2018-02,PARIS LYON,BARCELONA,387.0,56,0,10,18.60666667,2.999702381,12,43.58333333,11.5,12,11.5,6,2,33.33333333,16.66666667,33.33333333,16.66666667,0.0,0.0,False,True,2018,2
2018-02,BORDEAUX ST JEAN,PARIS MONTPARNASSE,140.0,824,62,306,11.63300654,4.654418198,199,41.85938023,12.86675416,162,12.86675416,86,36,51.78571429,19.64285714,10.71428571,10.71428571,4.761904762,2.380952381,True,False,2018,2
2018-02,BREST,PARIS MONTPARNASSE,227.0,252,8,10,17.8,0.729508197,51,49.8996732,13.35362022,51,13.2450542,24,15,63.63636364,20.45454545,4.545454545,9.090909091,2.272727273,0.0,True,False,2018,2
2018-02,NANTES,PARIS MONTPARNASSE,128.0,470,15,151,9.731015453,3.16985348,118,41.24632768,12.66564103,89,12.66564103,52,24,53.21100917,23.85321101,11.9266055,5.504587156,2.752293578,2.752293578,True,False,2018,2
2018-02,PARIS MONTPARNASSE,ANGERS SAINT LAUD,90.0,351,13,57,20.36111111,3.147682446,70,45.05380952,10.66686391,49,10.66686391,31,15,68.25396825,15.87301587,3.174603175,7.936507937,4.761904762,0.0,True,False,2018,2
2018-02,PARIS MONTPARNASSE,BREST,222.0,256,10,66,16.34974747,4.085365854,50,52.04,12.08943089,50,12.04048583,31,12,59.18367347,22.44897959,6.12244898,10.20408163,2.040816327,0.0,True,False,2018,2
2018-02,PARIS MONTPARNASSE,VANNES,153.0,244,11,54,18.51604938,3.954148784,64,40.96875,16.81,50,12.96595745,28,10,42.1875,26.5625,15.625,14.0625,1.5625,0.0,True,False,2018,2
2018-02,ST MALO,PARIS MONTPARNASSE,159.0,84,2,2,31.375,0.79004065,20,40.88833333,11.55,13,11.41084337,6,4,47.05882353,23.52941176,11.76470588,11.76470588,5.882352941,0.0,True,False,2018,2
2018-02,PARIS EST,REIMS,45.0,198,2,62,13.14112903,4.098809524,53,21.69968553,6.272108844,27,6.272108844,7,3,57.14285714,2.040816327,8.163265306,18.36734694,14.28571429,0.0,True,False,2018,2
2018-02,DOUAI,PARIS NORD,77.0,193,6,51,6.712418301,2.028877005,56,16.52529762,6.046702317,15,6.046702317,4,3,37.25490196,11.76470588,31.37254902,13.7254902,5.882352941,0.0,True,False,2018,2
2018-02,PARIS NORD,ARRAS,55.0,295,19,82,14.10203252,4.212862319,74,24.62342342,7.475603865,36,7.475603865,17,4,50.0,7.142857143,18.57142857,21.42857143,2.857142857,0.0,True,False,2018,2
2018-02,PARIS NORD,DUNKERQUE,120.0,256,13,81,14.64300412,4.863854595,48,38.5,8.205761317,39,8.205761317,25,4,50.0,14.58333333,6.25,27.08333333,2.083333333,0.0,True,False,2018,2
2018-02,BORDEAUX ST JEAN,PARIS VAUGIRARD,144.0,55,0,18,21.78240741,7.181515152,12,63.57777778,13.79181818,10,13.79181818,9,6,20.0,40.0,10.0,30.0,0.0,0.0,True,False,2018,2
2018-02,DIJON VILLE,PARIS LYON,99.0,409,2,220,7.687424242,4.247338247,30,35.65166667,3.157411957,25,3.157411957,16,8,34.48275862,20.68965517,13.79310345,20.68965517,10.34482759,0.0,True,False,2018,2
2018-02,GRENOBLE,PARIS LYON,182.0,227,0,25,13.24,1.45814978,35,28.08666667,6.905873715,41,6.9,18,2,22.58064516,22.58064516,32.25806452,22.58064516,0.0,0.0,True,False,2018,2
2018-02,LYON PART DIEU,PARIS LYON,120.0,604,5,372,4.884453405,3.132609905,81,23.11440329,3.63049527,46,3.63049527,14,2,21.62162162,22.97297297,21.62162162,24.32432432,8.108108108,1.351351351,True,False,2018,2
2018-02,MARNE LA VALLEE,LYON PART DIEU,109.0,333,4,249,12.695917,9.704559271,70,32.78619048,7.996605876,49,7.996605876,21,7,32.75862069,17.24137931,13.79310345,29.31034483,3.448275862,3.448275862,True,False,2018,2
2018-02,PARIS LYON,GRENOBLE,180.0,246,0,40,13.84375,1.96097561,33,25.81818182,6.266260163,31,6.266260163,14,2,31.25,15.625,28.125,25.0,0.0,0.0,True,False,2018,2
2018-02,GENEVE,PARIS LYON,194.0,208,0,147,2.421655329,1.930608974,15,40.28111111,4.427323718,15,4.427323718,8,2,33.33333333,40.0,0.0,13.33333333,13.33333333,0.0,False,True,2018,2
2018-02,PARIS LYON,ITALIE,431.0,85,0,12,5.069444444,0.401960784,10,37.7,3.911764706,10,3.911764706,6,1,40.0,10.0,20.0,30.0,0.0,0.0,False,True,2018,2
2018-02,PARIS LYON,ZURICH,243.0,135,0,22,12.26818182,1.71617284,15,34.13444444,5.693580247,15,5.693580247,6,1,20.0,26.66666667,26.66666667,26.66666667,0.0,0.0,False,True,2018,2
2018-02,STUTTGART,PARIS EST,188.0,136,3,121,5.143112948,4.727568922,36,33.69768519,11.67656642,36,11.67656642,15,3,52.77777778,5.555555556,16.66666667,22.22222222,2.777777778,0.0,False,True,2018,2
2018-02,LAVAL,PARIS MONTPARNASSE,86.0,187,7,72,7.006712963,2.852685185,70,24.21142857,10.10574074,27,10.04990792,15,7,50.0,18.0,22.0,4.0,2.0,4.0,True,False,2018,2
2018-02,LYON PART DIEU,RENNES,233.0,86,1,54,9.607407407,6.213137255,27,35.2962963,13.10588235,27,13.10588235,8,3,34.61538462,19.23076923,30.76923077,11.53846154,3.846153846,0.0,True,False,2018,2
2018-02,PARIS MONTPARNASSE,BORDEAUX ST JEAN,144.0,698,46,189,15.50811287,4.281083845,157,41.85435244,10.11359918,123,10.11359918,72,27,49.65986395,15.6462585,14.28571429,17.68707483,2.721088435,0.0,True,False,2018,2
2018-02,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61.0,360,24,65,22.3874359,4.022519841,100,32.9395,10.67584325,59,10.67584325,32,11,58.33333333,13.88888889,12.5,13.88888889,0.0,1.388888889,True,False,2018,2
2018-02,TOURCOING,BORDEAUX ST JEAN,286.0,28,0,5,4.8,0.857142857,6,64.13611111,15.09702381,6,15.09702381,4,3,25.0,0.0,25.0,25.0,25.0,0.0,True,False,2018,2
2018-02,MARSEILLE ST CHARLES,PARIS LYON,202.0,388,0,90,7.621481481,1.685524055,43,33.46317829,5.427276632,43,5.427276632,19,3,37.20930233,39.53488372,2.325581395,18.60465116,2.325581395,0.0,True,False,2018,2
2018-02,MONTPELLIER,PARIS LYON,206.0,317,0,163,8.507157464,4.484490011,52,34.94166667,6.593953733,52,6.593953733,25,4,40.90909091,40.90909091,2.272727273,13.63636364,0.0,2.272727273,True,False,2018,2
2018-02,NICE VILLE,PARIS LYON,346.0,175,2,61,5.689344262,2.036705202,22,32.43333333,5.02283237,22,5.02283237,11,1,18.18181818,50.0,22.72727273,9.090909091,0.0,0.0,True,False,2018,2
2018-02,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.0,181,2,25,12.97066667,1.489385475,14,29.025,3.660800745,9,3.660800745,4,1,16.66666667,0.0,8.333333333,66.66666667,8.333333333,0.0,True,False,2018,2
2018-02,PARIS LYON,DIJON VILLE,99.0,430,2,58,13.92528736,1.577725857,19,39.77807018,2.527180685,12,2.527180685,8,4,31.57894737,5.263157895,10.52631579,52.63157895,0.0,0.0,True,False,2018,2
2018-02,PARIS LYON,MONTPELLIER,209.0,269,1,43,16.95581395,2.42300995,34,34.56617647,4.1664801,34,4.1664801,19,3,36.36363636,21.21212121,12.12121212,30.3030303,0.0,0.0,True,False,2018,2
2018-02,PARIS LYON,NIMES,177.0,269,1,43,16.95581395,2.42300995,53,26.64245283,5.992537313,35,5.992537313,19,4,26.92307692,15.38461538,21.15384615,32.69230769,3.846153846,0.0,True,False,2018,2
2018-02,VALENCE ALIXAN TGV,PARIS LYON,132.0,263,0,154,10.20930736,5.996324461,60,29.49444444,6.725158428,43,6.725158428,21,4,34.0,40.0,6.0,20.0,0.0,0.0,False,False,2018,2
2018-02,ZURICH,PARIS LYON,177.0,108,0,72,4.597222222,3.064814815,5,40.79333333,2.087808642,4,2.087808642,2,2,20.0,0.0,40.0,40.0,0.0,0.0,False,True,2018,2
2018-02,LE MANS,PARIS MONTPARNASSE,56.0,373,15,205,7.299186992,4.263594041,150,25.88455556,11.4570298,65,11.42511606,32,15,49.05660377,23.58490566,16.98113208,5.660377358,2.830188679,1.886792453,True,False,2018,2
2018-02,PARIS MONTPARNASSE,TOULOUSE MATABIAU,257.0,155,2,52,13.375,4.366448802,39,51.13290598,13.47647059,39,13.47647059,27,12,51.35135135,29.72972973,8.108108108,8.108108108,2.702702703,0.0,True,False,2018,2
2018-02,VANNES,PARIS MONTPARNASSE,155.0,243,9,145,5.420689655,3.346153846,73,38.41575342,13.76894587,51,13.76894587,21,12,43.5483871,29.03225806,8.064516129,14.51612903,4.838709677,0.0,True,False,2018,2
2018-02,PARIS EST,STRASBOURG,112.0,448,14,136,13.412,4.180030722,95,31.17701754,7.339208909,70,7.339208909,36,11,56.52173913,4.347826087,5.434782609,29.34782609,4.347826087,0.0,True,False,2018,2
2018-02,REIMS,PARIS EST,46.0,206,2,73,11.74155251,4.284558824,85,18.53803922,8.668627451,29,8.668627451,14,3,42.62295082,26.2295082,14.75409836,13.1147541,1.639344262,1.639344262,True,False,2018,2
2018-02,TOURCOING,MARSEILLE ST CHARLES,309.0,28,1,2,26.0,1.925925926,6,25.43055556,6.322222222,6,6.322222222,1,0,0.0,40.0,60.0,0.0,0.0,0.0,True,False,2018,2
2018-02,AVIGNON TGV,PARIS LYON,159.0,477,2,155,8.984623656,2.756596491,91,24.94157509,5.520210526,57,5.520210526,26,3,26.37362637,37.36263736,19.78021978,13.18681319,2.197802198,1.098901099,True,False,2018,2
2018-02,BELLEGARDE (AIN),PARIS LYON,162.0,233,0,101,6.448,2.841773963,30,33.89944444,5.082546495,20,5.082546495,11,4,25.0,28.57142857,25.0,10.71428571,7.142857143,3.571428571,True,False,2018,2
2018-02,BESANCON FRANCHE COMTE TGV,PARIS LYON,131.0,186,2,33,4.216666667,0.421557971,12,20.83055556,1.17173913,6,1.17173913,4,0,41.667,25.0,8.333333333,16.66666667,8.333333333,0.0,True,False,2018,2
2018-02,CHAMBERY CHALLES LES EAUX,PARIS LYON,187.0,282,0,152,11.80482456,6.261583924,73,24.67260274,7.19391253,60,7.19391253,15,4,8.333333333,20.0,46.66666667,18.33333333,3.333333333,3.333333333,True,False,2018,2
2018-02,LYON PART DIEU,MONTPELLIER,112.0,286,6,173,8.115799615,5.103333333,40,22.09958333,3.364702381,16,3.364702381,8,3,36.84210526,18.42105263,23.68421053,13.15789474,5.263157895,2.631578947,True,False,2018,2
2018-02,MARNE LA VALLEE,MARSEILLE ST CHARLES,216.0,301,3,197,12.95456853,8.679306488,67,37.71243781,10.72225951,67,10.72225951,24,9,28.33333333,13.33333333,21.67,26.66666667,6.666666667,3.333333333,True,False,2018,2
2018-02,NIMES,PARIS LYON,176.0,318,0,183,8.001275046,4.686268344,71,28.99694836,6.626310273,53,6.626310273,25,4,36.66666667,40.0,5.0,16.66666667,0.0,1.666666667,True,False,2018,2
2018-02,PARIS LYON,ANNECY,227.0,183,0,34,12.65686275,2.186247723,30,42.7,9.5,30,9.5,16,3,24.13793103,17.24137931,10.34482759,41.37931034,3.448275862,3.448275862,True,False,2018,2
2018-02,PARIS LYON,CHAMBERY CHALLES LES EAUX,193.0,294,0,51,12.19901961,1.855725624,42,30.46111111,4.786451247,31,4.786451247,18,2,20.0,27.5,20.0,27.5,2.5,2.5,True,False,2018,2
2018-02,PARIS LYON,NICE VILLE,349.0,182,3,23,19.76884058,2.229329609,30,43.19555556,9.031564246,30,9.031564246,16,4,42.30769231,19.23076923,19.23076923,15.38461538,3.846153846,0.0,True,False,2018,2
2018-02,PARIS LYON,PERPIGNAN,308.0,136,1,26,17.96794872,3.108148148,24,40.83194444,8.791358025,24,8.791358025,13,4,30.43478261,8.695652174,30.43478261,30.43478261,0.0,0.0,False,False,2018,2
2018-02,PARIS LYON,VALENCE ALIXAN TGV,130.0,292,1,43,16.65658915,2.161798396,50,25.06566667,5.123081329,31,5.123081329,13,3,16.66666667,18.75,20.83333333,41.66666667,2.083333333,0.0,True,False,2018,2
2018-02,MADRID,MARSEILLE ST CHARLES,481.0,27,0,13,9.384615385,4.333333333,5,30.84333333,8.464814815,5,8.464814815,2,0,40.0,0.0,20.0,40.0,0.0,0.0,False,True,2018,2
2018-02,PARIS LYON,GENEVE,194.0,188,0,20,7.830833333,0.545656028,10,31.53333333,0.811524823,10,0.811524823,3,1,33.33333333,55.55555556,0.0,0.0,11.11111111,0.0,False,True,2018,2
2018-03,BORDEAUX ST JEAN,PARIS MONTPARNASSE,141.0,878,35,303,10.59625963,3.69371293,135,28.64111111,6.19849743,88,6.19849743,38,12,31.19266055,32.11009174,8.256880734,22.01834862,4.587155963,1.834862385,True,False,2018,3
2018-03,QUIMPER,PARIS MONTPARNASSE,223.0,260,5,7,4.285714286,0.117647059,13,30.29487179,4.043071895,13,4.043071895,3,1,70.0,20.0,0.0,10.0,0.0,0.0,True,False,2018,3
2018-03,PARIS MONTPARNASSE,ST MALO,154.0,102,2,18,11.09722222,1.618666667,11,34.69242424,4.524333333,8,4.524333333,3,3,36.36363636,45.45454545,9.090909091,9.090909091,0.0,0.0,True,False,2018,3
2018-03,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61.0,389,17,54,7.419753086,0.731630824,69,14.25048309,3.490098566,21,3.490098566,5,1,31.57894737,23.68421053,23.68421053,18.42105263,2.631578947,0.0,False,False,2018,3
2018-03,PARIS EST,NANCY,94.0,300,13,61,8.940983607,1.875958188,31,31.69,4.562020906,30,4.562020906,9,2,46.66666667,13.33333333,20.0,20.0,0.0,0.0,False,False,2018,3
2018-03,PARIS EST,REIMS,45.0,220,6,41,4.229674797,0.71923676,22,10.52651515,1.416900312,4,1.416900312,0,0,28.57142857,0.0,19.04761905,38.0952381,14.28571429,0.0,True,False,2018,3
2018-03,NANTES,STRASBOURG,302.0,41,1,23,3.541304348,2.219166667,4,21.80416667,4.220833333,4,4.220833333,1,0,75.0,0.0,25.0,0.0,0.0,0.0,True,False,2018,3
2018-03,ARRAS,PARIS NORD,51.0,353,19,119,7.503781513,2.846506986,119,18.18095238,7.39505988,32,7.39505988,12,7,5.714285714,35.23809524,43.80952381,6.666666667,5.714285714,2.857142857,True,False,2018,3
2018-03,PARIS VAUGIRARD,NANTES,140.0,58,0,8,6.13125,0.348850575,5,21.38333333,2.597701149,2,2.597701149,2,0,20.0,20.0,60.0,0.0,0.0,0.0,True,False,2018,3
2018-03,AIX EN PROVENCE TGV,PARIS LYON,188.0,396,8,148,7.855518018,3.07,39,32.43589744,4.288187285,39,4.288187285,14,3,33.33333333,16.66666667,11.11111111,30.55555556,5.555555556,2.777777778,True,False,2018,3
2018-03,PARIS LYON,AVIGNON TGV,159.0,466,7,47,12.98865248,1.013435004,47,29.49609929,4.449745824,34,4.449745824,21,3,31.11111111,11.11111111,35.55555556,15.55555556,6.666666667,0.0,True,False,2018,3
2018-03,MARSEILLE ST CHARLES,PARIS LYON,202.0,432,9,105,7.995079365,1.903546099,40,32.69291667,3.940149724,40,3.940149724,16,3,36.84210526,13.15789474,13.15789474,28.94736842,5.263157895,2.631578947,True,False,2018,3
2018-03,MONTPELLIER,PARIS LYON,206.0,340,8,120,14.78277778,5.398694779,40,50.62458333,5.9687751,40,5.9687751,23,8,62.85714286,14.28571429,8.571428571,11.42857143,0.0,2.857142857,True,False,2018,3
2018-03,NICE VILLE,PARIS LYON,346.0,196,7,68,7.134558824,2.678306878,26,35.94487179,4.620546737,26,4.620546737,13,2,24.0,32.0,24.0,16.0,0.0,4.0,True,False,2018,3
2018-03,PARIS LYON,PERPIGNAN,309.0,148,1,34,13.99607843,2.865646259,27,53.66604938,11.09988662,27,11.09988662,15,8,30.76923077,38.46153846,11.53846154,15.38461538,0.0,3.846153846,True,False,2018,3
2018-03,PARIS LYON,ITALIE,431.0,95,1,19,22.3877193,4.216489362,20,43.875,9.590425532,20,9.590425532,10,4,15.78947368,15.79,21.05263158,42.105,5.263157895,0.0,False,True,2018,3
2018-03,LAUSANNE,PARIS LYON,221.0,141,1,118,5.045056497,4.351190476,15,48.32888889,5.747261905,15,5.747261905,8,4,35.71428571,14.28571429,28.57142857,21.42857143,0.0,0.0,False,True,2018,3
2018-03,PARIS MONTPARNASSE,BORDEAUX ST JEAN,144.0,760,27,123,7.625880759,1.020031833,80,23.09583333,2.415507049,49,2.415507049,17,2,35.52631579,31.57894737,11.84210526,19.73684211,0.0,1.315789474,True,False,2018,3
2018-03,BREST,PARIS MONTPARNASSE,224.0,266,6,3,2.0,0.023076923,11,31.19242424,3.705769231,11,3.705769231,4,1,55.55555556,22.22222222,0.0,22.22222222,0.0,0.0,True,False,2018,3
2018-03,ST MALO,PARIS MONTPARNASSE,156.0,92,1,4,2.554166667,0.155494505,8,24.41041667,4.114285714,6,4.114285714,2,0,33.33333333,33.33333333,16.66666667,16.66666667,0.0,0.0,True,False,2018,3
2018-03,TOULOUSE MATABIAU,PARIS MONTPARNASSE,257.0,183,4,17,4.467647059,0.129422719,29,37.90229885,8.020670391,29,8.020670391,12,5,37.5,25.0,12.5,25.0,0.0,0.0,True,False,2018,3
2018-03,STRASBOURG,PARIS EST,112.0,505,13,250,7.831733333,4.039092141,81,29.80205761,5.754031165,64,5.754031165,26,6,37.66233766,15.58441558,19.48051948,16.88311688,6.493506494,3.896103896,True,False,2018,3
2018-03,PARIS NORD,DUNKERQUE,120.0,285,14,65,18.20615385,4.234378844,39,55.25,6.697416974,28,6.697416974,19,7,30.76923077,17.94871795,15.38461538,33.33333333,2.564102564,0.0,True,False,2018,3
2018-03,DUNKERQUE,PARIS NORD,116.0,255,9,14,9.142857143,0.520325203,46,27.19963768,7.155081301,22,7.155081301,10,4,15.38461538,28.20512821,41.02564103,7.692307692,7.692307692,0.0,True,False,2018,3
2018-03,CHAMBERY CHALLES LES EAUX,PARIS LYON,187.0,306,4,178,12.2414794,7.166501104,77,26.52337662,7.250220751,65,7.25,17,6,15.27777778,23.61111111,29.16666667,18.056,12.5,1.388888889,True,False,2018,3
2018-03,PARIS LYON,GRENOBLE,181.0,259,5,41,14.1300813,2.050524934,37,35.75675676,7.994094488,38,7.994094488,21,5,25.71428571,14.28571429,28.57142857,25.71428571,5.714285714,0.0,True,False,2018,3
2018-03,LYON PART DIEU,PARIS LYON,120.0,664,11,404,5.177681518,3.318836141,56,23.8827381,2.210030628,39,2.210030628,12,1,39.21568627,5.882352941,13.7254902,23.52941176,15.68627451,1.960784314,True,False,2018,3
2018-03,PARIS LYON,NICE VILLE,349.0,203,10,26,10.58333333,1.12029361,33,39.54242424,8.696545769,33,8.696545769,19,4,38.70967742,22.58064516,12.90322581,25.80645161,0.0,0.0,True,False,2018,3
2018-03,LAVAL,PARIS MONTPARNASSE,86.0,205,2,68,6.038235294,2.065517241,60,13.67888889,4.629638752,18,4.629638752,5,1,28.125,21.875,18.75,12.5,12.5,6.25,True,False,2018,3
2018-03,NANTES,PARIS MONTPARNASSE,128.0,517,13,165,6.22969697,1.953373016,69,26.13091787,5.163359788,41,5.163359788,20,5,41.66666667,21.66666667,18.33333333,13.33333333,5.0,0.0,True,False,2018,3
2018-03,PARIS MONTPARNASSE,RENNES,98.0,599,17,85,10.47901961,1.194816724,74,25.31081081,4.119,33,4.118556701,18,7,27.77777778,22.22222222,18.51851852,24.07407407,7.407407407,0.0,True,False,2018,3
2018-03,LYON PART DIEU,RENNES,233.0,97,1,63,8.685185185,5.788368056,18,42.88888889,9.802083333,18,9.802083333,8,5,23.52941176,11.76470588,5.882352941,58.82352941,0.0,0.0,True,False,2018,3
2018-03,METZ,PARIS EST,85.0,305,10,119,7.944397759,3.214293785,76,18.10635965,4.989943503,36,4.989943503,12,1,26.47058824,14.70588235,32.35294118,16.17647059,7.352941176,2.941176471,True,False,2018,3
2018-03,MARSEILLE ST CHARLES,TOURCOING,302.0,31,0,3,5.205555556,0.160215054,0,0.0,2.387096774,0,2.387096774,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,2018,3
2018-03,PARIS VAUGIRARD,RENNES,122.0,29,0,6,8.263888889,1.282758621,2,12.0,0.655172414,0,0.655172414,0,0,0.0,0.0,50.0,50.0,0.0,0.0,True,False,2018,3
2018-03,MARNE LA VALLEE,LYON PART DIEU,109.0,361,13,264,14.10656566,10.76532567,66,43.5770202,8.888122605,57,8.888122605,31,17,20.0,12.0,14.0,36.0,14.0,4.0,True,False,2018,3
2018-03,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.0,199,5,30,12.35,1.644415808,24,30.53958333,4.95532646,13,4.95532646,8,2,27.27272727,4.545454545,13.63636364,36.36363636,4.545454545,13.63636364,True,False,2018,3
2018-03,PARIS LYON,DIJON VILLE,98.0,443,11,63,12.32619048,1.480169753,28,27.47797619,1.552430556,20,1.552430556,12,1,22.72727273,4.545454545,9.090909091,50.0,9.090909091,4.545454545,True,False,2018,3
2018-03,PARIS LYON,LYON PART DIEU,119.0,646,15,53,12.35974843,0.624432118,38,27.12850877,1.390676175,29,1.390676175,14,1,41.66666667,16.66666667,8.333333333,27.77777778,5.555555556,0.0,True,False,2018,3
2018-03,MACON LOCHE,PARIS LYON,99.0,217,2,146,10.94783105,7.41875969,36,30.21805556,5.377829457,26,5.377829457,10,5,24.13793103,24.13793103,24.13793103,17.24137931,6.896551724,3.448275862,True,False,2018,3
2018-03,PARIS LYON,MARSEILLE ST CHARLES,202.0,478,14,50,14.133,1.206321839,42,34.49325397,4.924425287,42,4.924425287,22,3,28.57142857,30.95238095,11.9047619,26.19047619,2.380952381,0.0,True,False,2018,3
2018-03,NIMES,PARIS LYON,176.0,343,8,161,13.47639752,6.597761194,53,41.35880503,5.944378109,40,5.944378109,23,8,53.19148936,12.76595745,12.76595745,19.14893617,0.0,2.127659574,True,False,2018,3
2018-03,VALENCE ALIXAN TGV,PARIS LYON,132.0,285,9,154,12.04978355,6.723007246,41,36.10162602,4.548852657,33,4.548852657,19,5,63.63636364,12.12121212,3.03030303,18.18181818,0.0,3.03030303,True,False,2018,3
2018-03,PARIS EST,STUTTGART,187.0,151,4,41,14.26422764,4.024943311,26,41.48397436,10.9654195,26,10.9654195,11,4,38.46153846,3.846153846,0.0,46.15384615,7.69,3.846153846,False,True,2018,3
2018-03,STUTTGART,PARIS EST,189.0,152,3,133,4.105889724,3.731879195,24,31.94027778,7.2,24,7.234340045,10,1,29.17,12.5,20.83333333,25.0,8.333333333,4.166666667,False,True,2018,3
2018-03,ITALIE,PARIS LYON,452.0,94,1,80,4.3375,3.801075269,20,26.58916667,8.083154122,20,8.083154122,5,1,10.0,30.0,25.0,30.0,0.0,5.0,False,True,2018,3
2018-03,PARIS LYON,LAUSANNE,224.0,149,1,19,7.854385965,0.619481982,12,35.95972222,4.754391892,12,4.75,4,1,36.36363636,0.0,27.27272727,36.36363636,0.0,0.0,False,True,2018,3
2018-03,PARIS MONTPARNASSE,LE MANS,54.0,444,7,57,9.247660819,0.850915332,49,24.71904762,3.144927536,23,3.144927536,9,4,28.125,25.0,18.75,21.875,3.125,3.125,True,False,2018,3
2018-03,PARIS MONTPARNASSE,NANTES,124.0,512,13,61,8.246721311,0.691850367,50,26.419,3.593987976,29,3.593987976,11,4,32.55813953,27.90697674,16.27906977,20.93023256,2.325581395,0.0,True,False,2018,3
2018-03,RENNES,PARIS MONTPARNASSE,99.0,586,17,173,5.703564547,1.731839484,115,16.4357971,4.522231986,41,4.522231986,12,3,30.43478261,27.53623188,11.5942029,18.84057971,7.246376812,4.347826087,True,False,2018,3
2018-03,TOURS,PARIS MONTPARNASSE,75.0,194,5,22,6.038636364,0.667901235,32,20.73697917,4.074162257,13,4.074162257,5,1,26.08695652,30.43478261,13.04,26.08695652,4.347826087,0.0,True,False,2018,3
2018-03,PARIS EST,METZ,84.0,311,13,68,13.03137255,2.922651007,46,21.56956522,3.574161074,28,3.574161074,7,3,38.0952381,0.0,7.142857143,40.47619048,11.9047619,2.380952381,True,False,2018,3
2018-03,PARIS NORD,DOUAI,74.0,213,8,47,12.81382979,2.840813008,39,21.23034188,3.517642276,13,3.517642276,7,3,30.76923077,12.82051282,30.76923077,17.94871795,7.692307692,0.0,True,False,2018,3
2018-03,DOUAI,PARIS NORD,77.0,212,8,27,4.628395062,0.841911765,63,17.11031746,6.294035948,13,6.294035948,6,3,3.773584906,39.62264151,47.16981132,3.773584906,5.660377358,0.0,True,False,2018,3
2018-03,BORDEAUX ST JEAN,TOURCOING,301.0,30,0,15,4.124444444,2.096666667,4,67.56,8.133333333,4,8.133333333,2,1,33.33333333,33.33333333,0.0,33.33333333,0.0,0.0,True,False,2018,3
2018-03,RENNES,PARIS VAUGIRARD,111.0,31,0,4,16.0,2.064516129,1,56.0,2.370967742,1,2.370967742,1,0,100.0,0.0,0.0,0.0,0.0,0.0,True,False,2018,3
2018-03,BELLEGARDE (AIN),PARIS LYON,162.0,254,3,100,7.974,3.201527224,35,28.35904762,4.097144754,25,4.097144754,13,1,21.21212121,15.15151515,33.33333333,18.18181818,12.12121212,0.0,True,False,2018,3
2018-03,GRENOBLE,PARIS LYON,183.0,251,5,47,5.127659574,0.979674797,31,30.45107527,4.521409214,32,4.521409214,9,3,30.43478261,21.73913043,26.08695652,8.695652174,8.695652174,4.347826087,True,False,2018,3
2018-03,PERPIGNAN,PARIS LYON,305.0,163,1,63,8.189417989,3.216769547,23,59.96304348,8.470884774,23,8.470884774,14,7,57.14285714,14.28571429,14.28571429,14.28571429,0.0,0.0,False,False,2018,3
2018-03,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,168.0,118,4,10,10.035,0.364766082,12,27.22083333,4.703070175,8,4.703070175,5,0,25.0,8.333333333,25.0,8.333333333,33.33333333,0.0,True,False,2018,3
2018-03,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.0,114,2,10,9.443333333,0.833928571,9,26.60555556,2.615178571,6,2.615178571,3,0,57.14285714,14.28571429,14.28571429,0.0,14.28571429,0.0,True,False,2018,3
2018-03,PARIS LYON,BARCELONA,387.0,61,0,20,12.05916667,3.607923497,13,55.30769231,14.32786885,13,14.32786885,9,5,38.46153846,23.07692308,15.38461538,23.07692308,0.0,0.0,False,True,2018,3
2018-03,PARIS MONTPARNASSE,ANGERS SAINT LAUD,90.0,386,6,44,9.220833333,0.670438596,49,23.55,4.425570175,23,4.425570175,9,4,34.28571429,20.0,17.14285714,20.0,5.714285714,2.857142857,True,False,2018,3
2018-03,PARIS MONTPARNASSE,ANGOULEME,126.0,238,7,36,8.500462963,1.027200577,37,24.95315315,5.907792208,21,5.907792208,10,2,25.0,36.11111111,16.66666667,13.88888889,0.0,8.333333333,True,False,2018,3
2018-03,PARIS MONTPARNASSE,POITIERS,93.0,507,14,72,7.071990741,0.696450304,56,16.84613095,3.224036511,30,3.224036511,9,2,35.8974359,25.64102564,12.82051282,25.64102564,0.0,0.0,True,False,2018,3
